EDM_id;EDM_Region;EDM_DS;EDM_commune;EDM_FS;EGRATUITE_id;EGRATUITE_Region;EGRATUITE_DS;EGRATUITE_commune;EGRATUITE_FS;EQUALITE_id;EQUALITE_Region;EQUALITE_DS;EQUALITE_commune;EQUALITE_FS
mdQ0pXLe8JG;Hauts Bassins;DS Orodara;Sindo;CSPS Bleni;VknOxxaVHqu;HAUTS BASSINS ;DS ORODARA ;COMMUNE SINDO ;CSPS BLENI ;mdQ0pXLe8JG;Hauts Bassins;DS Orodara;Sindo;CSPS Bleni
pu5pWKcgCiH;Hauts Bassins;DS Orodara;Sindo;CSPS Fignana;ILc1dHvBcAj;HAUTS BASSINS ;DS ORODARA ;COMMUNE SINDO ;CSPS FIGNANA ;pu5pWKcgCiH;Hauts Bassins;DS Orodara;Sindo;CSPS Fignana
d7y8KqsRpeG;Hauts Bassins;DS Orodara;Sindo;CSPS N'gorlani;srbsUjJCPmv;HAUTS BASSINS ;DS ORODARA ;COMMUNE SINDO ;CSPS N'GORLANI ;d7y8KqsRpeG;Hauts Bassins;DS Orodara;Sindo;CSPS N'gorlani
fsjDhj2spmZ;Hauts Bassins;DS Orodara;Sindo;CSPS Niamana;x0smGIsdYTF;HAUTS BASSINS ;DS ORODARA ;COMMUNE SINDO ;CSPS NIAMANA ;fsjDhj2spmZ;Hauts Bassins;DS Orodara;Sindo;CSPS Niamana
H4PuXJ4T2OK;Hauts Bassins;DS Orodara;Sindo;CSPS Sindo (DS Orodara);Cbn0rZtBLR1;HAUTS BASSINS ;DS ORODARA ;COMMUNE SINDO ;CSPS SINDO ;H4PuXJ4T2OK;Hauts Bassins;DS Orodara;Sindo;CSPS Sindo (DS Orodara)
PHLce1YvM6f;Nord;DS Gourcy;Bassi;CSPS Bassi;IGqUi6EjHll;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS BASSI ;PHLce1YvM6f;Nord;DS Gourcy;Bassi;CSPS Bassi
fVhf0PQ0DN5;Nord;DS Gourcy;Bassi;CSPS Guiri Guiri;k9J9OkHUpXt;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS GUIRI GUIRI ;fVhf0PQ0DN5;Nord;DS Gourcy;Bassi;CSPS Guiri Guiri
emMvqQsYPiQ;Nord;DS Gourcy;Bassi;CSPS Keneko;U7H2Jw2l25J;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS KENEKO ;emMvqQsYPiQ;Nord;DS Gourcy;Bassi;CSPS Keneko
YLcfboNeHqI;Nord;DS Gourcy;Bassi;CSPS Kera Douré;Z6gjXRBkHkn;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS KERA DOURE ;YLcfboNeHqI;Nord;DS Gourcy;Bassi;CSPS Kera Douré
ano3Lghg3rl;Nord;DS Gourcy;Bassi;CSPS Pella (DS Gourcy);iV4eizHIi5x;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS PELLA (DS GOURCY) ;ano3Lghg3rl;Nord;DS Gourcy;Bassi;CSPS Pella (DS Gourcy)
CrJuhmSaxwg;Nord;DS Gourcy;Bassi;CSPS Rondolga;JhFkiodAAsM;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS RONDOLA ;CrJuhmSaxwg;Nord;DS Gourcy;Bassi;CSPS Rondolga
wTYsD9Jg3rB;Nord;DS Gourcy;Bassi;CSPS Saye;DrCTWhoPXzK;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS SAYE ;wTYsD9Jg3rB;Nord;DS Gourcy;Bassi;CSPS Saye
rhBqBzgQK8h;Nord;DS Gourcy;Bassi;CSPS Tougouya Koko;Gj6my8zl8TQ;NORD ;DS GOURCY ;COMMUNE BASSI ;CSPS TOUGOUYA KOKO ;rhBqBzgQK8h;Nord;DS Gourcy;Bassi;CSPS Tougouya Koko
P1TeL4bgYmA;Nord;DS Gourcy;Bassi;Dispensaire Taslima;HEKT7Vyne0E;NORD ;DS GOURCY ;COMMUNE BASSI ;DISPENSAIRE TASLIMA ;P1TeL4bgYmA;Nord;DS Gourcy;Bassi;Dispensaire Taslima
QAJeXdjFc0w;Nord;DS Gourcy;Boussou;CSPS Bangassé;OkjSpH13Ohr;NORD ;DS GOURCY ;COMMUNE BOUSSOU ;CSPS BANGASSE ;QAJeXdjFc0w;Nord;DS Gourcy;Boussou;CSPS Bangassé
i9mfrGTmGsn;Nord;DS Gourcy;Boussou;CSPS Boussou;zhGYkEiAz75;NORD ;DS GOURCY ;COMMUNE BOUSSOU ;CSPS BOUSSOU ;i9mfrGTmGsn;Nord;DS Gourcy;Boussou;CSPS Boussou
TPoi2Pmz22D;Nord;DS Gourcy;Boussou;CSPS Kirikodogo;qm2jYGyalN1;NORD ;DS GOURCY ;COMMUNE BOUSSOU ;CSPS KIRIKODOGO ;TPoi2Pmz22D;Nord;DS Gourcy;Boussou;CSPS Kirikodogo
mH3dd2lNqUX;Nord;DS Gourcy;Boussou;CSPS Pallé;XuQQ9gXD5DT;NORD ;DS GOURCY ;COMMUNE BOUSSOU ;CSPS PALLE ;mH3dd2lNqUX;Nord;DS Gourcy;Boussou;CSPS Pallé
pX5fkb0zqLs;Nord;DS Gourcy;Boussou;CSPS Posso;ybwy5CkhmEf;NORD ;DS GOURCY ;COMMUNE BOUSSOU ;CSPS POSSO ;pX5fkb0zqLs;Nord;DS Gourcy;Boussou;CSPS Posso
Xylpkpgwcgb;Nord;DS Gourcy;Boussou;CSPS Tamounouma;Wgs88OHlOfq;NORD ;DS GOURCY ;COMMUNE BOUSSOU ;CSPS TAMOUNOUMA ;Xylpkpgwcgb;Nord;DS Gourcy;Boussou;CSPS Tamounouma
ioS3mksewTA;Nord;DS Gourcy;Gourcy;CMA Gourcy;X8wGG7DQhyT;NORD ;DS GOURCY ;COMMUNE GOURCY ;CMA GOURCY ;ioS3mksewTA;Nord;DS Gourcy;Gourcy;CMA Gourcy
QRgq6ck6LOA;Nord;DS Gourcy;Gourcy;CSPS Bougounam;Hw0GNW6rU4d;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS BOUGOUNAM ;QRgq6ck6LOA;Nord;DS Gourcy;Gourcy;CSPS Bougounam
egBzDZy8h5M;Nord;DS Gourcy;Gourcy;CSPS Kasba Samo;KEgEIVTIlgz;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS KASBA SAMO ;egBzDZy8h5M;Nord;DS Gourcy;Gourcy;CSPS Kasba Samo
ZmLkdmfBtwq;Nord;DS Gourcy;Gourcy;CSPS Kibilo;YWtjy2NJmX5;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS KIBILO ;ZmLkdmfBtwq;Nord;DS Gourcy;Gourcy;CSPS Kibilo
WrWjJlVqxKv;Nord;DS Gourcy;Gourcy;CSPS Kontigué;JZWtb7PVzV8;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS KONTIGUE ;WrWjJlVqxKv;Nord;DS Gourcy;Gourcy;CSPS Kontigué
DqugDTQ5Ho4;Nord;DS Gourcy;Gourcy;CSPS Koundouba;izokBsLdX2t;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS KOUNDOUBA ;DqugDTQ5Ho4;Nord;DS Gourcy;Gourcy;CSPS Koundouba
YsuEkXJcgYo;Nord;DS Gourcy;Gourcy;CSPS Lago;zSOSxM8mLrK;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS LAGO ;YsuEkXJcgYo;Nord;DS Gourcy;Gourcy;CSPS Lago
aamlEVD39sE;Nord;DS Gourcy;Gourcy;CSPS Mako;zx7QvStBUYy;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS MAKO ;aamlEVD39sE;Nord;DS Gourcy;Gourcy;CSPS Mako
kyWCiZOb7ZQ;Nord;DS Gourcy;Gourcy;CSPS Minima Doure;Bn9z3PbF1a1;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS MINIMA DOURE ;kyWCiZOb7ZQ;Nord;DS Gourcy;Gourcy;CSPS Minima Doure
AMAp8L0xFTy;Nord;DS Gourcy;Gourcy;CSPS Moundian;qLycuzvykbL;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS MOUNDIAN ;AMAp8L0xFTy;Nord;DS Gourcy;Gourcy;CSPS Moundian
FnR8WhjY1PL;Nord;DS Gourcy;Gourcy;CSPS Niessega;yE5UCgtZUDw;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS NIESSEGA ;FnR8WhjY1PL;Nord;DS Gourcy;Gourcy;CSPS Niessega
uJ1HgxzyVX3;Nord;DS Gourcy;Gourcy;CSPS Ranaoua;uw2WzgLz15z;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS RANAOUA ;uJ1HgxzyVX3;Nord;DS Gourcy;Gourcy;CSPS Ranaoua
u9mJmNvKBoe;Nord;DS Gourcy;Gourcy;CSPS Tangaye (DS Gourcy);m4I9IWTu6oo;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS TANGAYE DS GOURCY ;u9mJmNvKBoe;Nord;DS Gourcy;Gourcy;CSPS Tangaye (DS Gourcy)
ICO5cZrU5JC;Nord;DS Gourcy;Gourcy;CSPS Tangloghin Baoghin;gY8mLnCaZM5;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS TANGLOGHIN BAOGHIN ;ICO5cZrU5JC;Nord;DS Gourcy;Gourcy;CSPS Tangloghin Baoghin
RlUw7q5Q8q4;Nord;DS Gourcy;Gourcy;CSPS Urbain Gourcy;d2HET6L9IAN;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS URBAIN GOURCY ;RlUw7q5Q8q4;Nord;DS Gourcy;Gourcy;CSPS Urbain Gourcy
GHkFWJbKdBK;Nord;DS Gourcy;Gourcy;CSPS Zindinguessé;NjC1j40uGEm;NORD ;DS GOURCY ;COMMUNE GOURCY ;CSPS ZINDINGUESSE ;GHkFWJbKdBK;Nord;DS Gourcy;Gourcy;CSPS Zindinguessé
qb6p3BQXzyQ;Nord;DS Gourcy;Leba;CSPS Guesséré;ItOPZ9i05av;NORD ;DS GOURCY ;COMMUNE LEBA ;CSPS GUESSERE ;qb6p3BQXzyQ;Nord;DS Gourcy;Leba;CSPS Guesséré
H5gFMcg9mxI;Nord;DS Gourcy;Leba;CSPS Leba;Wk2CWuoM3wh;NORD ;DS GOURCY ;COMMUNE LEBA ;CSPS LEBA ;H5gFMcg9mxI;Nord;DS Gourcy;Leba;CSPS Leba
Qqqf18Drr0R;Nord;DS Gourcy;Leba;CSPS Masbore;HMAbw3c2dzP;NORD ;DS GOURCY ;COMMUNE LEBA ;CSPS MASBORE ;Qqqf18Drr0R;Nord;DS Gourcy;Leba;CSPS Masbore
e9xXveCiW5h;Nord;DS Gourcy;Leba;Dispensaire Sanh;nNGmwNFaNE4;NORD ;DS GOURCY ;COMMUNE LEBA ;DISPENSAIRE SANH ;e9xXveCiW5h;Nord;DS Gourcy;Leba;Dispensaire Sanh
EpD79WEA2Am;Nord;DS Gourcy;Tougo;CSPS Baskorma;Tm7z4Hxt1pQ;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS BASCORMA ;EpD79WEA2Am;Nord;DS Gourcy;Tougo;CSPS Baskorma
N3Fxt7CgQSG;Nord;DS Gourcy;Tougo;CSPS Kindibo;ql2cqvbHzd9;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS KINDIBO ;N3Fxt7CgQSG;Nord;DS Gourcy;Tougo;CSPS Kindibo
dhmCmJ4EoNl;Nord;DS Gourcy;Tougo;CSPS Ridimbo;WTGGrFJu2uq;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS RIDIMBO ;dhmCmJ4EoNl;Nord;DS Gourcy;Tougo;CSPS Ridimbo
usu1k4jR9pJ;Nord;DS Gourcy;Tougo;CSPS Rikiba;r6gnytTbISu;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS RIKIBA ;usu1k4jR9pJ;Nord;DS Gourcy;Tougo;CSPS Rikiba
q2eLooZ0QLm;Nord;DS Gourcy;Tougo;CSPS Roba;Eu4Gz89iGuv;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS ROBA ;q2eLooZ0QLm;Nord;DS Gourcy;Tougo;CSPS Roba
MQDwtkfImew;Nord;DS Gourcy;Tougo;CSPS Tougo;rFHaFQymQLp;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS TOUGO ;MQDwtkfImew;Nord;DS Gourcy;Tougo;CSPS Tougo
jkr6uHsQHh0;Nord;DS Gourcy;Tougo;CSPS Zondoma;awFStn40Fcl;NORD ;DS GOURCY ;COMMUNE TOUGO ;CSPS ZONDOMA ;jkr6uHsQHh0;Nord;DS Gourcy;Tougo;CSPS Zondoma
iaRGC1wLZhD;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Dombre;lwuS5UcjjyU;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS DOMBRE ;iaRGC1wLZhD;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Dombre
MeMYZb3RjpJ;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Kononga;fQD2UvLmkU2;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS KONONGA ;MeMYZb3RjpJ;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Kononga
aHEKphI7XhA;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Koumbane;C6Mu6u8qulE;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS KOUMBANE ;aHEKphI7XhA;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Koumbane
ne30HXUMOzI;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Mogombouli;BEzfRGKMxpK;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS MOGOMBOULI ;ne30HXUMOzI;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Mogombouli
mn45X721crn;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Namissiguima (DS Ouahigouya);MHuJHLDxxb9;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS NAMISSIGUIMA (DS OUAHIGOUYA) ;mn45X721crn;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Namissiguima (DS Ouahigouya)
jiJWh1X0kMJ;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Slogom;DSctjMD6Me5;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS SLOGOM ;jiJWh1X0kMJ;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Slogom
JWhFopbzbUW;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Tougou;phTNAYfUKZn;NORD ;DS OUAHIGOUYA ;COMMUNE NAMISSIGUIMA ;CSPS TOUGOU ;JWhFopbzbUW;Nord;DS Ouahigouya;Namissiguima(Yat);CSPS Tougou
eVPO9yf6OUL;Nord;DS Ouahigouya;Ouahigouya;Cabinet de Soins Infirmier Elzo;nyaIXv5QNA5;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CABINET DE SOINS INFIRMIER ELZO ;eVPO9yf6OUL;Nord;DS Ouahigouya;Ouahigouya;Cabinet de Soins Infirmier Elzo
gvEYGfJpVuu;Nord;DS Ouahigouya;Ouahigouya;Cabinet de Soins Infirmier Ganamé;nKRB7OBS0k2;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CABINET DE SOINS INFIRMIER GANAME ;gvEYGfJpVuu;Nord;DS Ouahigouya;Ouahigouya;Cabinet de Soins Infirmier Ganamé
X8901VxSqz0;Nord;DS Ouahigouya;Ouahigouya;Cabinet de Soins Infirmier Tegawende;HNdLPfMFFIn;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CABINET DE SOINS INFIRMIER TEGAWENDE ;X8901VxSqz0;Nord;DS Ouahigouya;Ouahigouya;Cabinet de Soins Infirmier Tegawende
V7obR3SK6dU;Nord;DS Ouahigouya;Ouahigouya;Centre Ammie;mfpQRtJ21ra;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CENTRE AMMIE ;V7obR3SK6dU;Nord;DS Ouahigouya;Ouahigouya;Centre Ammie
wxEWmz81LCg;Nord;DS Ouahigouya;Ouahigouya;Centre médical communautaire (CMCO);O01DZ7FqWwi;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CENTRE MEDICAL COMMUNAUTAIRE ;wxEWmz81LCg;Nord;DS Ouahigouya;Ouahigouya;Centre médical communautaire (CMCO)
Ykx41Lqa7wt;Nord;DS Ouahigouya;Ouahigouya;Centre Medical Persis;a1S98TGwtqb;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CENTRE MEDICAL PERSIS ;Ykx41Lqa7wt;Nord;DS Ouahigouya;Ouahigouya;Centre Medical Persis
BiOxMqQzfFn;Nord;DS Ouahigouya;Ouahigouya;Clinique médical Kapoury;fklvuQDXITg;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CLINIQUE MEDICAL KAPOURY ;BiOxMqQzfFn;Nord;DS Ouahigouya;Ouahigouya;Clinique médical Kapoury
wNltt6HwMql;Nord;DS Ouahigouya;Ouahigouya;CM Lazaret;AdomcazVGOu;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CM LAZARET ;wNltt6HwMql;Nord;DS Ouahigouya;Ouahigouya;CM Lazaret
WV5SvM21Y8z;Nord;DS Ouahigouya;Ouahigouya;CREN Inter-Vida;bdyoddBIGY4;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CREN INTER VIDA ;WV5SvM21Y8z;Nord;DS Ouahigouya;Ouahigouya;CREN Inter-Vida
YSpV0ocY6Vi;Nord;DS Ouahigouya;Ouahigouya;CSI SOS Enfant;sZSZrslnHFG;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSI SOS ENFANT ;YSpV0ocY6Vi;Nord;DS Ouahigouya;Ouahigouya;CSI SOS Enfant
ETRDQ4NFWEP;Nord;DS Ouahigouya;Ouahigouya;CSPS Aorema;BuSDrID2f2V;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS AOREMA ;ETRDQ4NFWEP;Nord;DS Ouahigouya;Ouahigouya;CSPS Aorema
vI4Y7X9V0bU;Nord;DS Ouahigouya;Ouahigouya;CSPS Bembla;hWy5ex4q8NM;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS BEMBLA ;vI4Y7X9V0bU;Nord;DS Ouahigouya;Ouahigouya;CSPS Bembla
S4oS6r6X1F9;Nord;DS Ouahigouya;Ouahigouya;CSPS Bingo;R2c2CyL640v;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS BINGO ;S4oS6r6X1F9;Nord;DS Ouahigouya;Ouahigouya;CSPS Bingo
mlYRHKYUaBC;Nord;DS Ouahigouya;Ouahigouya;CSPS Bissiguin;UQKhwS0KWn9;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS BISSIGUIN DS OHG ;mlYRHKYUaBC;Nord;DS Ouahigouya;Ouahigouya;CSPS Bissiguin
pBeb1ASc86l;Nord;DS Ouahigouya;Ouahigouya;CSPS Bogoya;ONtEhWEBLTP;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS BOGOYA ;pBeb1ASc86l;Nord;DS Ouahigouya;Ouahigouya;CSPS Bogoya
wrQbJj72pcI;Nord;DS Ouahigouya;Ouahigouya;CSPS Gondolgo;oCB5i5xjB5z;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS GONDOLGO ;wrQbJj72pcI;Nord;DS Ouahigouya;Ouahigouya;CSPS Gondolgo
ACpvRRd5IXi;Nord;DS Ouahigouya;Ouahigouya;CSPS Gourga;bqGZ2EQ4pMd;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS GOURGA ;ACpvRRd5IXi;Nord;DS Ouahigouya;Ouahigouya;CSPS Gourga
bMtPPEbhjJ0;Nord;DS Ouahigouya;Ouahigouya;CSPS Kapalin;ouvHtoEmRoX;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS KAPALIN ;bMtPPEbhjJ0;Nord;DS Ouahigouya;Ouahigouya;CSPS Kapalin
d1vRLRvPOVA;Nord;DS Ouahigouya;Ouahigouya;CSPS Naba Tigre;Fgb0DQj11he;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS NABA TIGRE ;d1vRLRvPOVA;Nord;DS Ouahigouya;Ouahigouya;CSPS Naba Tigre
FzN20nP6dCE;Nord;DS Ouahigouya;Ouahigouya;CSPS Oufré;fJU6CXkHCkX;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS OUFRE ;FzN20nP6dCE;Nord;DS Ouahigouya;Ouahigouya;CSPS Oufré
pOGs6R5fA2c;Nord;DS Ouahigouya;Ouahigouya;CSPS Rikou;lZVo1ThMJ6U;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS RIKOU ;pOGs6R5fA2c;Nord;DS Ouahigouya;Ouahigouya;CSPS Rikou
VJJA0Zdeeu9;Nord;DS Ouahigouya;Ouahigouya;CSPS Roba OHG;i2h1n7YspCk;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS ROBA OHG ;VJJA0Zdeeu9;Nord;DS Ouahigouya;Ouahigouya;CSPS Roba OHG
G6T52oatvXC;Nord;DS Ouahigouya;Ouahigouya;CSPS Sissamba;o0642pDbLXM;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SISSAMBA ;G6T52oatvXC;Nord;DS Ouahigouya;Ouahigouya;CSPS Sissamba
j6lQgleK9tl;Nord;DS Ouahigouya;Ouahigouya;CSPS Sodin;JZsswi4fjkI;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SODIN ;j6lQgleK9tl;Nord;DS Ouahigouya;Ouahigouya;CSPS Sodin
GHpAIEWeMEg;Nord;DS Ouahigouya;Ouahigouya;CSPS Somiaga;iirXkgFhK8h;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SOMIAGA ;GHpAIEWeMEg;Nord;DS Ouahigouya;Ouahigouya;CSPS Somiaga
fd4fyRyeGwk;Nord;DS Ouahigouya;Ouahigouya;CSPS Soubo;aQ4HZTNpBcA;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SOUBO ;fd4fyRyeGwk;Nord;DS Ouahigouya;Ouahigouya;CSPS Soubo
fLRRwiFX5r1;Nord;DS Ouahigouya;Ouahigouya;CSPS Tougzagué;buKNyijz3qf;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS TOUGZAGUE ;fLRRwiFX5r1;Nord;DS Ouahigouya;Ouahigouya;CSPS Tougzagué
KL6azyOHEbq;Nord;DS Ouahigouya;Ouahigouya;CSPS Youba;kyK1rLHw5Og;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS YOUBA ;KL6azyOHEbq;Nord;DS Ouahigouya;Ouahigouya;CSPS Youba
Ejo3mb8PD5Y;Nord;DS Ouahigouya;Ouahigouya;CSPS Zoodo;T4ekLUCNYki;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS ZOODO ;Ejo3mb8PD5Y;Nord;DS Ouahigouya;Ouahigouya;CSPS Zoodo
ThWNvir2shj;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Collège Moderne de l'Amitié;l3ym55Dm9x6;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE COLLEGE MODERNE DE L'AMITIE ;ThWNvir2shj;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Collège Moderne de l'Amitié
Ok6sBU1ebQU;Nord;DS Ouahigouya;Ouahigouya;Dispensaire ENEP;A3WHCGGICzP;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE ENEP DS OUAHIGOUYA ;Ok6sBU1ebQU;Nord;DS Ouahigouya;Ouahigouya;Dispensaire ENEP
RYanXMbgaVF;Nord;DS Ouahigouya;Ouahigouya;Dispensaire ENSP;B8Aai95OHl4;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE ENSP ;RYanXMbgaVF;Nord;DS Ouahigouya;Ouahigouya;Dispensaire ENSP
edTvq8mUVe5;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Garnison OHG;yyo41NT9Npc;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE GARNISON OHG ;edTvq8mUVe5;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Garnison OHG
Ztm1gdcWQ4h;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Lycée Professionnel (LPO) OHG;BoHGnj6oRQt;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE LYCEE PROFESSIONNEL (LPO) OHG ;Ztm1gdcWQ4h;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Lycée Professionnel (LPO) OHG
pxFkjU6wcWc;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Lycée Yamawaya;wrmujyYmlxW;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE LYCEE YAMAWAYA ;pxFkjU6wcWc;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Lycée Yamawaya
U0fB2xtuNIo;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Medico Scolaire;bHn0GtpedGC;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE MEDICO SCOLAIRE ;U0fB2xtuNIo;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Medico Scolaire
H3i2I4iZQ2s;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Office de Santé des Travailleurs;IFmSKfSS1Nb;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE OFFICE DE SANTE DES TRAVAILLEURS ;H3i2I4iZQ2s;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Office de Santé des Travailleurs
QG5TvOwnpUN;Nord;DS Ouahigouya;Ouahigouya;Infirmerie College Sainte Marie;aszl9pdbxgT;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE COLLEGE SAINTE MARIE ;QG5TvOwnpUN;Nord;DS Ouahigouya;Ouahigouya;Infirmerie College Sainte Marie
uGNsleI1DHU;Nord;DS Ouahigouya;Ouahigouya;Infirmerie de la MACO (DS Ouahigouya);XuMikQ6mjyg;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE DE LA MACO DS OUAHIGOUYA ;uGNsleI1DHU;Nord;DS Ouahigouya;Ouahigouya;Infirmerie de la MACO (DS Ouahigouya)
LNAkjK10Dij;Nord;DS Ouahigouya;Ouahigouya;Infirmerie du Centre régional des Œuvres universitaires;SWwR8Td0oFC;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE DU CENTRE REGIONAL DES ?UVRES UNIVERSITAIRES ;LNAkjK10Dij;Nord;DS Ouahigouya;Ouahigouya;Infirmerie du Centre régional des Œuvres universitaires
