EDM_id;EDM_Region;EDM_DS;EDM_commune;EDM_FS;EGRATUITE_id;EGRATUITE_Region;EGRATUITE_DS;EGRATUITE_commune;EGRATUITE_FS
ACpvRRd5IXi;Nord;DS Ouahigouya;Ouahigouya;CSPS Gourga;bqGZ2EQ4pMd;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS GOURGA 
bMtPPEbhjJ0;Nord;DS Ouahigouya;Ouahigouya;CSPS Kapalin;ouvHtoEmRoX;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS KAPALIN 
d1vRLRvPOVA;Nord;DS Ouahigouya;Ouahigouya;CSPS Naba Tigre;Fgb0DQj11he;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS NABA TIGRE 
FzN20nP6dCE;Nord;DS Ouahigouya;Ouahigouya;CSPS Oufré;fJU6CXkHCkX;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS OUFRE 
pOGs6R5fA2c;Nord;DS Ouahigouya;Ouahigouya;CSPS Rikou;lZVo1ThMJ6U;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS RIKOU 
VJJA0Zdeeu9;Nord;DS Ouahigouya;Ouahigouya;CSPS Roba OHG;i2h1n7YspCk;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS ROBA OHG 
G6T52oatvXC;Nord;DS Ouahigouya;Ouahigouya;CSPS Sissamba;o0642pDbLXM;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SISSAMBA 
j6lQgleK9tl;Nord;DS Ouahigouya;Ouahigouya;CSPS Sodin;JZsswi4fjkI;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SODIN 
GHpAIEWeMEg;Nord;DS Ouahigouya;Ouahigouya;CSPS Somiaga;iirXkgFhK8h;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SOMIAGA 
fd4fyRyeGwk;Nord;DS Ouahigouya;Ouahigouya;CSPS Soubo;aQ4HZTNpBcA;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS SOUBO 
fLRRwiFX5r1;Nord;DS Ouahigouya;Ouahigouya;CSPS Tougzagué;buKNyijz3qf;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS TOUGZAGUE 
KL6azyOHEbq;Nord;DS Ouahigouya;Ouahigouya;CSPS Youba;kyK1rLHw5Og;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS YOUBA 
Ejo3mb8PD5Y;Nord;DS Ouahigouya;Ouahigouya;CSPS Zoodo;T4ekLUCNYki;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;CSPS ZOODO 
ThWNvir2shj;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Collège Moderne de l'Amitié;l3ym55Dm9x6;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE COLLEGE MODERNE DE L'AMITIE 
Ok6sBU1ebQU;Nord;DS Ouahigouya;Ouahigouya;Dispensaire ENEP;A3WHCGGICzP;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE ENEP DS OUAHIGOUYA 
RYanXMbgaVF;Nord;DS Ouahigouya;Ouahigouya;Dispensaire ENSP;B8Aai95OHl4;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE ENSP 
edTvq8mUVe5;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Garnison OHG;yyo41NT9Npc;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE GARNISON OHG 
Ztm1gdcWQ4h;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Lycée Professionnel (LPO) OHG;BoHGnj6oRQt;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE LYCEE PROFESSIONNEL (LPO) OHG 
pxFkjU6wcWc;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Lycée Yamawaya;wrmujyYmlxW;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE LYCEE YAMAWAYA 
U0fB2xtuNIo;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Medico Scolaire;bHn0GtpedGC;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE MEDICO SCOLAIRE 
H3i2I4iZQ2s;Nord;DS Ouahigouya;Ouahigouya;Dispensaire Office de Santé des Travailleurs;IFmSKfSS1Nb;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;DISPENSAIRE OFFICE DE SANTE DES TRAVAILLEURS 
QG5TvOwnpUN;Nord;DS Ouahigouya;Ouahigouya;Infirmerie College Sainte Marie;aszl9pdbxgT;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE COLLEGE SAINTE MARIE 
uGNsleI1DHU;Nord;DS Ouahigouya;Ouahigouya;Infirmerie de la MACO (DS Ouahigouya);XuMikQ6mjyg;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE DE LA MACO DS OUAHIGOUYA 
LNAkjK10Dij;Nord;DS Ouahigouya;Ouahigouya;Infirmerie du Centre régional des Œuvres universitaires;SWwR8Td0oFC;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE DU CENTRE REGIONAL DES ?UVRES UNIVERSITAIRES 
wXH7AHN58nN;Nord;DS Ouahigouya;Ouahigouya;Infirmerie Lycee Yaadga;YF8iouPw66q;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;INFIRMERIE LYCEE YAADGA 
WvSTpCeumkn;Nord;DS Ouahigouya;Ouahigouya;Maternité Secteur 5 OHG;m4GOtBZ03hD;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;MATERNITE SECTEUR 5 OHG 
TzcVOWUIS8u;Nord;DS Ouahigouya;Ouahigouya;Maternité Souli;sqXPZ7Eq3Uj;NORD ;DS OUAHIGOUYA ;COMMUNE OUAHIGOUYA ;MATERNITE SOULI 
YJp2MhrukJO;Nord;DS Ouahigouya;Oula;CSPS Bougouré;EAEL2Sw6JjL;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS BOUGOURE 
eZJT2hfH2X2;Nord;DS Ouahigouya;Oula;CSPS Boursouma;GVeprVbko8w;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS BOURSOUMA 
E3q4DwnCVab;Nord;DS Ouahigouya;Oula;CSPS Filli;rOPeWpSrtsR;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS FILI 
g1tyaFcb1yE;Nord;DS Ouahigouya;Oula;CSPS Kao;zqmibQSMojv;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS KAO 
PJ3LrjQAS7Z;Nord;DS Ouahigouya;Oula;CSPS Lougouri;iqssXYm9V9O;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS LOUGOURI 
NfUVM3nO5CL;Nord;DS Ouahigouya;Oula;CSPS Margo;XIR4o2HoJmX;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS MARGO 
hl2Xz9Edvmz;Nord;DS Ouahigouya;Oula;CSPS Nongfairé (DS Ouahigouya);d590C5idAyd;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS NONGFAIRE (DS OUAHIGOUYA) 
md8Jxdf5jSx;Nord;DS Ouahigouya;Oula;CSPS Omsom;BIpRlEiOiSD;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS OMSOM 
NmzMhGmvNZp;Nord;DS Ouahigouya;Oula;CSPS Oula;lA6YiXaKQAi;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS OULA 
UXnKhJJ3qwE;Nord;DS Ouahigouya;Oula;CSPS Rigui;Y8GmCpASa0x;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS RIGUI 
QpzhuX1sADf;Nord;DS Ouahigouya;Oula;CSPS Zanna;ITB8voEtYL9;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS ZANNA 
sqTw02NM6UX;Nord;DS Ouahigouya;Oula;CSPS Ziga (DS Ouahigouya);tqWXFjdSHWS;NORD ;DS OUAHIGOUYA ;COMMUNE OULA ;CSPS ZIGA (DS OUAHIGOUYA) 
u0LPv4IbDNU;Nord;DS Ouahigouya;Tangaye;CSPS BONSOMNORE;PnKlB7iFEiG;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS BONSOMNORE 
DQ17tOae3Vf;Nord;DS Ouahigouya;Tangaye;CSPS Douma;pzEhWEaYL3X;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS DOUMA 
RvLLgKGrmFU;Nord;DS Ouahigouya;Tangaye;CSPS Goutoula;jr2dhr5pqIv;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;DISPENSAIRE GOUTOULA 
wI3PRaZs8yd;Nord;DS Ouahigouya;Tangaye;CSPS Namsiguia (DS Ouahigouya);xh0VEAjkQbp;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS NAMSIGUIA (DS OUAHIGOUYA) 
J6rXHgMFfFR;Nord;DS Ouahigouya;Tangaye;CSPS Pella Tangaye;QwOOcz5dg4A;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS PELLA TANGAYE 
E5kEcBiGvdV;Nord;DS Ouahigouya;Tangaye;CSPS Tangaye (DS Ouahigouya);XnbLdhRFXQA;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS TANGAYE DS OUAHIGOUYA 
vJmm0KWOkf5;Nord;DS Ouahigouya;Tangaye;Dispensaire Tougue;gGHCnyVkyLO;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS TOUGUE 
eGHk04dJf7b;Nord;DS Ouahigouya;Tangaye;Dispensaire Touya;hHRUiyG4sFW;NORD ;DS OUAHIGOUYA ;COMMUNE TANGAYE ;CSPS TOUYA 
Udr6IBNqU4C;Nord;DS Ouahigouya;Zogore;CSPS Ninga;Z3PLm5vcRWp;NORD ;DS OUAHIGOUYA ;COMMUNE ZOGORE ;CSPS NINGA 
lzCaIjON9IN;Nord;DS Ouahigouya;Zogore;CSPS Rega;ZOvEvihixyb;NORD ;DS OUAHIGOUYA ;COMMUNE ZOGORE ;CSPS REGA 
v7EisUWNZmC;Nord;DS Ouahigouya;Zogore;CSPS Zogoré;WNwb4KTp3sr;NORD ;DS OUAHIGOUYA ;COMMUNE ZOGORE ;CSPS ZOGORE 
KOzZPXeOTHO;Nord;DS Ouahigouya;Zogore;Dispensaire Nango Fulcé;lVMJoGll4Fp;NORD ;DS OUAHIGOUYA ;COMMUNE ZOGORE ;DISPENSAIRE NANGO FULCE 
GicBVQz8V33;Nord;DS Séguénéga;Kalsaka;CSPS Barma;XCuC6ydKM7I;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS BARMA 
YzCrzHhp3Jg;Nord;DS Séguénéga;Kalsaka;CSPS Bema ;LS8H8xP2aLG;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS BEMA 
rvrVUrcbKd0;Nord;DS Séguénéga;Kalsaka;CSPS Berenga;YqlEHBNOnZn;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS BERENGA 
PwqdEHzAmii;Nord;DS Séguénéga;Kalsaka;CSPS Gombré;JOk4lMocTUf;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS GOMBRE 
wHejkZnXgTJ;Nord;DS Séguénéga;Kalsaka;CSPS Goungré;CfTAz8l7LWs;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS GOUNGRE 
jxpzBd79jDM;Nord;DS Séguénéga;Kalsaka;CSPS Kalsaka ;ZjAj91HaBu2;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS KALSAKA 
myA0XZ4l6sA;Nord;DS Séguénéga;Kalsaka;CSPS Ouilao;tGiP39oSONN;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS OUILAO 
zGDsaHkmk3D;Nord;DS Séguénéga;Kalsaka;CSPS Rondo;iJgjexEqK9m;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS RONDO 
f49yCgjyK4U;Nord;DS Séguénéga;Kalsaka;CSPS Rondoma;Yvw2l3IuolZ;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;CSPS RONDOMA 
Ucit6Dl7g9F;Nord;DS Séguénéga;Kalsaka;Infirmerie Kalsaka mining;mc3zC5hoEoU;NORD ;DS SEGUENEGA ;COMMUNE KALSAKA ;INFIRMERIE KALSAKA MINING 
oX2Aqh9gVTu;Nord;DS Séguénéga;Kossouka;CSPS Inou;CYqlranijPX;NORD ;DS SEGUENEGA ;COMMUNE KOSSOUKA ;CSPS INOU 
cazn5uLtCk2;Nord;DS Séguénéga;Kossouka;CSPS Kieblega;asc9ttwYkU0;NORD ;DS SEGUENEGA ;COMMUNE KOSSOUKA ;CSPS KIEBLEGA 
C8TbrK2jtxU;Nord;DS Séguénéga;Kossouka;CSPS Kossouka;cW00C6tscoR;NORD ;DS SEGUENEGA ;COMMUNE KOSSOUKA ;CSPS KOSSOUKA 
WVE97YKcs3t;Nord;DS Séguénéga;Kossouka;CSPS Sassaka;nPgG9OMzC5R;NORD ;DS SEGUENEGA ;COMMUNE KOSSOUKA ;CSPS SASSAKA 
ch3mb9tlZCx;Nord;DS Séguénéga;Kossouka;CSPS Toeghin;gKon8RHJjV0;NORD ;DS SEGUENEGA ;COMMUNE KOSSOUKA ;CSPS TOEGHIN 
fqoWapBHe1b;Nord;DS Séguénéga;Rambo;CSPS Bouga;EW0OBi0FfDo;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS BOUGA 
coGFEnGcdse;Nord;DS Séguénéga;Rambo;CSPS Irim;BlUHwOvzdgo;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS IRIM 
rcSfUWd1FNh;Nord;DS Séguénéga;Rambo;CSPS Kondé Tangaye;oRLok57135L;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS KONDE TANGAYE 
Av4AqDp1f4v;Nord;DS Séguénéga;Rambo;CSPS Koumna Yargo;eCGM94XxNYn;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS KOUMNA YARGO 
BVbcWr5PdfZ;Nord;DS Séguénéga;Rambo;CSPS Lengo;D0VUAccuixy;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS LENGO 
VUtUsGpU1ly;Nord;DS Séguénéga;Rambo;CSPS Pourra;XZqiwMN1e8Z;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS POURRA 
rY4Uk4wOQof;Nord;DS Séguénéga;Rambo;CSPS Rambo;VQ4rvggQuVY;NORD ;DS SEGUENEGA ;COMMUNE RAMBO ;CSPS RAMBO 
RzxQgy0d8Od;Nord;DS Séguénéga;Seguenega;CMA Séguénéga;AFKro05ehMQ;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CMA SEGUENEGA 
C7l3d7wBkYJ;Nord;DS Séguénéga;Seguenega;CSPS Gambo;SFnIOam8lEH;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS GAMBO 
UcO2WY38DlA;Nord;DS Séguénéga;Seguenega;CSPS Goubré;HoaVhcrmddR;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS GOUBRE 
NNtub2k4cTl;Nord;DS Séguénéga;Seguenega;CSPS Guiti;FTmyEdaB2U4;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS GUITTI 
H1VdloAzUiv;Nord;DS Séguénéga;Seguenega;CSPS Koudouma;DhAmudnGZQX;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS KOUDOUMA 
rA4Ihcr2mSn;Nord;DS Séguénéga;Seguenega;CSPS Kouka-Banco;LBrcD0Ez4Ny;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS KOUKA BANCO 
UUEz5p30EKC;Nord;DS Séguénéga;Seguenega;CSPS Ramsa;N38cTvJXFw1;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS RAMSA 
r0KX3jY6JW0;Nord;DS Séguénéga;Seguenega;CSPS Séguénéga;YZlBp3U8it7;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS SEGUENEGA 
IBdePAInKIh;Nord;DS Séguénéga;Seguenega;CSPS Sima;L7EqyBt5bGh;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS SIMA 
DdITO2oGPE1;Nord;DS Séguénéga;Seguenega;CSPS Sittigo;Onx2PaCUI8j;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS SITTIGO 
deL3VIOnFzQ;Nord;DS Séguénéga;Seguenega;CSPS Téonsgho;T2CUztDVsnr;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS TEONSGHO 
JxQoLkw30cG;Nord;DS Séguénéga;Seguenega;CSPS Wonko;vVxJv9qTeIC;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS WONKO 
wbO8bE7a0tw;Nord;DS Séguénéga;Seguenega;CSPS Zomkalga (DS Seguenega);QoReYrbL5q4;NORD ;DS SEGUENEGA ;COMMUNE SEGUENEGA ;CSPS ZOMKALGA DS SEGUENEGA 
yGaq4Lvzeug;Nord;DS Thiou;Barga;CSPS Barga OHG;l1NJSroz6Zb;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS BARGA OHG 
wlFAvhwOijZ;Nord;DS Thiou;Barga;CSPS DERHOGO;ksdUSH2MJzh;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS DERHOGO 
TcmCCLcAUt6;Nord;DS Thiou;Barga;CSPS Dinguiri;gf3wHxTSiAw;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS DINGUIRI 
fBamFDn6tpJ;Nord;DS Thiou;Barga;CSPS Lemnogo;kU6UfyC5tfL;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS LEMNOGO 
AxHag41hRjE;Nord;DS Thiou;Barga;CSPS Mene (DS Ouahigouya);DQSVHjUNKa9;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS MENE (DS OUAHIGOUYA) 
FxoHXp0DoWM;Nord;DS Thiou;Barga;CSPS RAMDOLA;piZNf2nnNkG;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS RAMDOLA OHG 
Aj4q9RQNLkh;Nord;DS Thiou;Barga;CSPS Sabouna;GYrJ0YNeFJc;NORD ;DS THIOU ;COMMUNE BARGA ;CSPS SABOUNA 
LIMOXuiGSg0;Nord;DS Thiou;Kain;CSPS DORE;g04PXkV0Th7;NORD ;DS THIOU ;COMMUNE KAIN ;CSPS DORE 
hsctpKa1DW1;Nord;DS Thiou;Kain;CSPS Doubare;IXX7x5no45q;NORD ;DS THIOU ;COMMUNE KAIN ;CSPS DOUBARE 
aI6VY7LWnn7;Nord;DS Thiou;Kain;CSPS Kain;uJUPIN12Twh;NORD ;DS THIOU ;COMMUNE KAIN ;CSPS KAIN 
gdCpTJoVz8k;Nord;DS Thiou;Kain;CSPS YENSE;GALHN9Ma3Wd;NORD ;DS THIOU ;COMMUNE KAIN ;CSPS YENSE 
uUcJZa7pkhq;Nord;DS Thiou;Koumbri;CSPS Amne Saaba;HtI5hEyMIaI;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS AMNE SAABA 
Axz6mhitxh3;Nord;DS Thiou;Koumbri;CSPS Bidi Mossi;bimmGn1TNUt;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS BIDI MOSSI 
mmPlBRwAmkx;Nord;DS Thiou;Koumbri;CSPS Dandambara;bpXhOEdx0xE;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS DANDAMBARA 
DdWxQ5biBfM;Nord;DS Thiou;Koumbri;CSPS Desse;G7Xh2ydbLB3;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS DESSE 
PuGxXSvs73a;Nord;DS Thiou;Koumbri;CSPS KEKE;aKSsK9aFiLi;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS KEKE 
MpZ7AcbrGLY;Nord;DS Thiou;Koumbri;CSPS Koumbri;tVMRd9rTcic;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS KOUMBRI 
md777mhsKcS;Nord;DS Thiou;Koumbri;CSPS Ninigui;s8rk1bjitKu;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS NINIGUI 
dqgUEGrAeHf;Nord;DS Thiou;Koumbri;CSPS Pogoro;ttONidlWtg0;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS POGORO 
SaIWAvDyKnh;Nord;DS Thiou;Koumbri;CSPS Rim;Us0rWhlYLNl;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS RIM 
qkqfwC0JLOk;Nord;DS Thiou;Koumbri;CSPS Ronga;rHbnZ217Otz;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS RONGA 
xdBHI1ndfnA;Nord;DS Thiou;Koumbri;CSPS Soulou;ghzcxYBBvkf;NORD ;DS THIOU ;COMMUNE KOUMBRI ;CSPS SOULOU 
sS1APTQ4yqH;Nord;DS Thiou;Thiou;CM Thiou;iEYFbHwZQXq;NORD ;DS THIOU ;COMMUNE THIOU ;CM THIOU 
zmlgqS3oWyQ;Nord;DS Thiou;Thiou;CSPS Bango;bOlcAMAenoh;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS BANGO 
X8ZSjqQwzv4;Nord;DS Thiou;Thiou;CSPS Bani;d5sesgYVvIt;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS BANI 
znDt00K2A1k;Nord;DS Thiou;Thiou;CSPS Birgondogo;BHf9mApxjvO;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS BIRGONDOGO 
qkFOiYL0NAe;Nord;DS Thiou;Thiou;CSPS Denean;ystEMbJ4KEY;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS DENEAN 
ouJOi3Q5Mrv;Nord;DS Thiou;Thiou;CSPS Kalo;BIr5IxZ21Fh;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS KALO 
BFD1Qz7LsUo;Nord;DS Thiou;Thiou;CSPS Petissiro;kHu3YHIySrb;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS PETISSIRO 
x3Vjj1aAkjB;Nord;DS Thiou;Thiou;CSPS Sim;RpUoHooxxsn;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS SIM 
jKgm0zwc5xp;Nord;DS Thiou;Thiou;Dispensaire Nodin;PwagdaZXhXv;NORD ;DS THIOU ;COMMUNE THIOU ;CSPS NODIN 
ng4Dh5QQp40;Nord;DS Titao;Banh;CSPS Banh;em43Q8xeeNf;NORD ;DS TITAO ;COMMUNE BANH ;CSPS BANH 
FkU7jvYZT6t;Nord;DS Titao;Banh;CSPS Nongodoum;Q5uquXaINFh;NORD ;DS TITAO ;COMMUNE BANH ;CSPS NONGODOUM 
S5lfm036f1y;Nord;DS Titao;Banh;CSPS Segue;Sac6FHOqaak;NORD ;DS TITAO ;COMMUNE BANH ;CSPS SEGUE 
hEeVfQ91ff3;Nord;DS Titao;Ouindigui;CSPS Bouna Ouindigui;f0vPlJeRQvu;NORD ;DS TITAO ;COMMUNE OUINDIGUI ;CSPS BOUNA OUINDIGUI 
c0Yc4AqjlA9;Nord;DS Titao;Ouindigui;CSPS Doussaré;KY0Sa19rqkq;NORD ;DS TITAO ;COMMUNE OUINDIGUI ;CSPS PRIVE DOUSSARE 
tT2JhayKA06;Nord;DS Titao;Ouindigui;CSPS Hittè;xmPuLplzZHR;NORD ;DS TITAO ;COMMUNE OUINDIGUI ;CSPS HITTE 
YSjHxm9oNg1;Nord;DS Titao;Ouindigui;CSPS Ouindigui;dlNYrAqmQnz;NORD ;DS TITAO ;COMMUNE OUINDIGUI ;CSPS OUINDIGUI 
fhGfT9uSn9D;Nord;DS Titao;Ouindigui;CSPS Rounga;LGxD4o6KsmT;NORD ;DS TITAO ;COMMUNE OUINDIGUI ;CSPS ROUNGA 
kzdYAAGSH2d;Nord;DS Titao;Ouindigui;CSPS Tollo;AoWpFsded6x;NORD ;DS TITAO ;COMMUNE OUINDIGUI ;CSPS TOLLO 
k4ZeUT5bRlY;Nord;DS Titao;Solle;CSPS Sollé;WNMlkL5JuvP;NORD ;DS TITAO ;COMMUNE SOLLE ;CSPS SOLLE 
Nba62s41rRE;Nord;DS Titao;Solle;CSPS Tibou;SgqAZIQavjj;NORD ;DS TITAO ;COMMUNE SOLLE ;CSPS TIBOU 
eS2Lwlbo5Yn;Nord;DS Titao;Titao;CMA Titao;UGVbK9h6MqM;NORD ;DS TITAO ;COMMUNE TITAO ;CMA TITAO 
SzKEJyhjZZ3;Nord;DS Titao;Titao;CSPS confessionel Madina;BbUuwGdsHMh;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS CONFESSIONEL MADINA 
B4olPD32H11;Nord;DS Titao;Titao;CSPS Dougouri;Dz2n3sdK3XV;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS DOUGOURI 
yHajlKj6qvX;Nord;DS Titao;Titao;CSPS Ingané;p0vmPGSPl2q;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS INGANE 
fLzcoc6H1JX;Nord;DS Titao;Titao;CSPS Noogo;simcEiVoFKk;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS NOOGO 
KHJApWO5Xes;Nord;DS Titao;Titao;CSPS Pélaboukou;hJXopsWDNP4;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS PELABOUKOU 
kQ3Ts5nxjCc;Nord;DS Titao;Titao;CSPS Rambo Titao;DZWPGvTtrxK;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS RAMBO TITAO 
W4F8KZhR4c9;Nord;DS Titao;Titao;CSPS Rimassa;QBn41klNAT1;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS RIMASSA 
jpnhSi8p0yP;Nord;DS Titao;Titao;CSPS Salla;ACItHKciDCn;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS SALLA 
u09SB5zzkDx;Nord;DS Titao;Titao;CSPS Selbonga;s48DF2SIhHN;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS SELBONGA 
qmAUOefvfVH;Nord;DS Titao;Titao;CSPS Silla;isb1yliqR3g;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS SILLA 
DNfSDpbRJ4h;Nord;DS Titao;Titao;CSPS Toulfè;C7KBvLnDrY0;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS TOULFE 
BTzYx6txJ9t;Nord;DS Titao;Titao;CSPS Urbain Titao;swCW4EBAiMl;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS URBAIN TITAO 
pgR4gKK6Ih5;Nord;DS Titao;Titao;CSPS You;K5Np1HDTAyr;NORD ;DS TITAO ;COMMUNE TITAO ;CSPS YOU 
YDnGmSp24kO;Nord;DS Yako;Arbole;CSPS Arbollé;iFSbRbNxhnP;NORD ;DS YAKO ;COMMUNE ARBOLE ;CSPS ARBOLLE 
EVEmvIP5iuj;Nord;DS Yako;Arbole;CSPS Boulkon;OaWIxCcPVw6;NORD ;DS YAKO ;COMMUNE ARBOLE ;CSPS BOULKON 
